open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
1577836800000,1.1154,4.95,1.1002,1.1097,3069544.76,1580515199999,3413546.881024,9049,1891957.41,2107114.107006,0
1580515200000,1.1113,1.1125,1.0701,1.0999,6155213.18,1583020799999,6703123.687656,18021,3360117.87,3665496.333073,0
1583020800000,1.1031,1.1704,1.048,1.0824,18886210.58,1585699199999,20712716.777094,75292,9307532.94,10245134.109206,0
1585699200000,1.0824,1.0906,1.0576,1.086,10802737.19,1588291199999,11608363.712801,62057,5152777.91,5548664.715474,0
1588291200000,1.086,1.1108,1.0651,1.1097,21441224.6,1590969599999,23189684.975724,104884,8809558.26,9545123.404441,0
1590969600000,1.1096,1.135,1.1008,1.1166,14332795.11,1593561599999,16015588.633618,63704,5812834.55,6502705.319451,0
1593561600000,1.1166,1.1922,1.112,1.1832,32776499.99,1596239999999,37484244.55356,106065,14918206.63,17118185.460462,0
1596240000000,1.1835,1.204,1.1647,1.1868,54540374.67,1598918399999,64155360.72524,200608,22772240.37,26798987.680758,0
1598918400000,1.1869,1.196,1.1549,1.166,58915086.79,1601510399999,69150240.564918,196902,26374998.29,30948867.485267,0
1601510400000,1.1692,1.1871,1.159,1.1621,50734891.34,1604188799999,59534196.049543,224317,26973375.84,31664643.211886,0
1604188800000,1.1621,1.2087,1.1576,1.1974,293965524.48,1606780799999,347855727.248208,1221416,153513410.41,181726815.548121,0
1606780800000,1.1974,1.2374,1.1851,1.2196,503462386.46,1609459199999,612062061.901984,2383938,256344026.19,311631278.069874,0
1609459200000,1.2196,1.3345,1.2014,1.2094,1575227178.41,1612137599999,1917384835.960564,5234134,720473723.64,877072082.331532,0
1612137600000,1.2093,1.2249,1.1915,1.2062,2783390257.68,1614556799999,3358960844.495054,7659768,1266263807.51,1528397147.121178,0
1614556800000,1.2061,1.22,1.1681,1.1737,3040691217.31,1617235199999,3613624046.443239,7493532,1402004992.92,1666483002.624499,0
1617235200000,1.1737,1.2168,1.0666,1.2021,4278435972.39,1619827199999,5102105469.570449,9263255,1996791548.94,2382231109.858333,0
1619827200000,1.2022,1.5,1.188,1.2228,6360998453.94,1622505599999,7702678945.466614,9700479,2985507411.06,3616232183.684625,0
1622505600000,1.2227,1.2248,1.1805,1.1856,2634697536.07,1625097599999,3168579557.807434,3473716,1301426074.12,1565188779.340273,0
1625097600000,1.1856,1.19,1.1565,1.1756,1630887820.26,1627775999999,1917526610.934791,2599207,791056818.11,930259688.075087,0
1627776000000,1.1756,1.1792,1.1505,1.169,1680647565.72,1630454399999,1954207077.296039,2853143,816330573.27,949244547.206023,0
1630454400000,1.169,1.184,1.142,1.157,818132011.67,1633046399999,956407668.580455,1391466,379550825.3,443955481.544693,0
1633046400000,1.156,1.175,1.148,1.151,1132001180.1,1635724799999,1313370163.9304,1606752,515828709.0,598643641.7237,0
1635724800000,1.152,1.162,1.118,1.132,1226387319.46,1638316799999,1395759896.764884,2203364,559315578.1,636663434.0545,0
1638316800000,1.132,1.138,1.095,1.137,846082682.16,1640995199999,953730025.853071,1805380,394597851.5,444949712.5408,0
1640995200000,1.137,1.147,1.109,1.122,788593065.2,1643673599999,891625729.4919,1850742,343455939.7,388498957.8698,0
1643673600000,1.122,1.148,1.111,1.122,572056614.2,1646092799999,647764882.4479,1382397,267875026.1,303394643.0821,0
1646092800000,1.121,1.122,1.08,1.105,1036164141.08,1648771199999,1139249131.928022,1967070,443129342.6,487420219.9314,0
1648771200000,1.105,1.107,1.048,1.05,1044683938.54,1651363199999,1129206651.561125,2247529,424548881.6,459126750.6627,0
1651363200000,1.051,1.2,1.035,1.074,1433371561.22,1654041599999,1516718609.237621,2784759,623069359.84,660118106.882321,0
1654041600000,1.073,1.079,1.0367,1.0466,1238103892.9,1656633599999,1305567665.38982,2569049,569024335.1,600046532.78088,0
1656633600000,1.0466,1.048,0.9955,1.0195,1217263512.1,1659311999999,1242197271.424568,2199360,604519036.9,616923853.49853,0
1659312000000,1.0195,1.0359,0.9892,1.003,1009432337.9,1661990399999,1021696433.39302,1881890,496573506.1,502643428.27798,0
1661990400000,1.003,1.0185,0.9535,0.9796,1013347733.9,1664582399999,1000906378.92352,1870813,484462732.8,478526715.18659,0
1664582400000,0.9796,1.0092,0.9621,0.9884,834082720.4,1667260799999,819795152.71551,1668340,402889999.6,395966917.16262,0
1667260800000,0.9885,1.0496,0.96,1.0422,1076572359.1,1669852799999,1094854036.65895,2202647,515518136.0,524215969.38459,0
1669852800000,1.0421,1.0745,1.0389,1.0725,629246726.9,1672531199999,665875694.94466,1432038,307329584.0,325275908.85068,0
1672531200000,1.0725,1.0927,1.049,1.0858,633552705.5,1675209599999,683341903.59821,1677338,298761829.9,322190496.32775,0
1675209600000,1.0857,1.1029,1.045,1.046,753225905.6,1677628799999,805659769.05937,1924791,355152362.7,379986261.64555,0
1677628800000,1.046,1.0884,1.0437,1.0811,1024898826.5,1680307199999,1092126157.59732,2659972,478378798.5,509771036.53693,0
1680307200000,1.0812,1.1076,1.0743,1.0981,862128987.3,1682899199999,941861139.3621,2250263,387506464.9,423357526.5286,0
1682899200000,1.0981,1.0983,1.097,1.0974,1710822.1,1685577599999,1877976.40629,5151,642291.8,705139.8039,0
